quote,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,scope,is_quoted_forecaster,conditional_on,reasoning,current_state,page_id,date,publisher,source_text_type,predicted_norm,realized,basis,hit,scorable,unscorable_reason,horizon_used,horizon_basis,ip_growth_6m,ip_growth_12m,ip_accel,ip_gap,cpi_yoy,cpi_accel,unrate,unrate_d6,stock_ret6,stock_ret12,stock_vol6,stock_drawdown,epu,hindsight_in_recession,has_ip_growth_6m,has_ip_growth_12m,has_ip_accel,has_ip_gap,has_cpi_yoy,has_cpi_accel,has_unrate,has_unrate_d6,has_stock_ret6,has_stock_ret12,has_stock_vol6,has_stock_drawdown,has_epu
The industrial and financial outlook i continues exceptionally bright.,general_business,improve,na,na,vague,assertive,journalist,na,national,False,na,na,mixed,/service/ndnp/whi/batch_whi_imp_ver01/data/sn85040705/00414214848/1901050201/0809.xml,1901-05-02,"northern wisconsin advertiser (wabeno, wis.) 1898-1925",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,116.819,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Some settlements of strikes have been effected during the week and others toc m probable at an early date.,general_business,improve,na,na,vague,hedged,journalist,na,national,False,na,na,bad,/service/ndnp/az/batch_az_kangaroorat_ver01/data/sn84020558/00211105458/1901052501/0497.xml,1901-05-25,"arizona republican (phoenix, ariz.) 1890-1930",full_page,improve,improve,NBER,1.0,True,,6.0,inferred_short,,,,,,,,,,,,,116.819,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"“A tremendous financial crash is coming in this country just as sure as fate. ... In twelve weeks the stock sales would amount to nearly eighty billion dollars—more than the assessed valuation of all the property in the United States, both real and personal.",markets,worsen,down,na,12,assertive,official,Gov. Win. J. Stone,national,True,na,speculation and massive stock sales,bad,/service/ndnp/arhi/batch_arhi_fullmoon_ver01/data/sn84022991/00513688209/1901051101/0282.xml,1901-05-11,"the van buren press (van buren, ark.) 1859-1914",full_page,worsen,improve,NBER,0.0,True,,12.0,stated,,,,,,,,,,,,,116.819,0,0,0,0,0,0,0,0,0,0,0,0,0,1
“England is getting in a bad way financially and American securities in London are being sent home. That's going to take a lot of gold out of this country and it will only hasten the end.”,markets,worsen,down,na,vague,assertive,official,Gov. Win. J. Stone,national,True,na,American securities being sent home,bad,/service/ndnp/arhi/batch_arhi_fullmoon_ver01/data/sn84022991/00513688209/1901051101/0282.xml,1901-05-11,"the van buren press (van buren, ark.) 1859-1914",full_page,worsen,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,116.819,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Many people of experience believe that May 3 will be remembered as the culminating day of the greatest bull market ""Wall Street has ever seen, the great boom of 1000-1010.",general_business,improve,na,na,vague,assertive,expert,na,national,False,na,na,bad,/service/ndnp/dlc/batch_dlc_dutch_ver02/data/sn85054468/00211102299/1901050401/0630.xml,1901-05-04,the times (washington [d.c.]) 1897-1901,full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,116.819,0,0,0,0,0,0,0,0,0,0,0,0,0,1
If there is support from these people at the opening today the panic will be averted and the level may be let down gradually or held up as they see fit.,markets,improve,up,na,0,hedged,expert,Morgan Rockefeller coterie,national,True,support from these people at opening,panic averted,bad,/service/ndnp/dlc/batch_dlc_dutch_ver02/data/sn85054468/00211102299/1901050401/0630.xml,1901-05-04,the times (washington [d.c.]) 1897-1901,full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,116.819,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Without the support of the King clique the recession begun yesterday will get new headway as the day progresses.,general_business,worsen,down,na,0,hedged,expert,Morgan Rockefeller coterie,national,True,without support of the King clique,recession gains momentum,bad,/service/ndnp/dlc/batch_dlc_dutch_ver02/data/sn85054468/00211102299/1901050401/0630.xml,1901-05-04,the times (washington [d.c.]) 1897-1901,full_page,worsen,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,116.819,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Both of these reforms are bound to come both are essential to ultimate financial stability,other,improve,na,na,vague,assertive,expert,Maurice L. Muhleman,national,True,na,reforms essential to stability,bad,/service/ndnp/nbu/batch_nbu_fairbury_ver01/data/sn96080161/00206539227/1901070401/0893.xml,1901-07-04,"the conservative (nebraska city, neb.) 1898-1902",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,98.80566,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Under his direction there would be no question of the success of the project.,other,improve,na,na,vague,assertive,expert,J. Pierpoint Morgan,national,True,if Morgan contemplates,Morgan's direction ensures success,na,/service/ndnp/nbu/batch_nbu_fairbury_ver01/data/sn96080161/00206539227/1901070401/0893.xml,1901-07-04,"the conservative (nebraska city, neb.) 1898-1902",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,98.80566,0,0,0,0,0,0,0,0,0,0,0,0,0,1
It is probable all large consuming Interests will make their contracts this month for delivery of material to last to the end of the year,general_business,improve,na,na,6,hedged,journalist,na,national,False,na,na,na,/service/ndnp/dlc/batch_dlc_abe_ver01/data/sn85054468/100493172/1901060901/0277.xml,1901-06-09,the times (washington [d.c.]) 1897-1901,full_page,improve,improve,NBER,1.0,True,,6.0,stated,,,,,,,,,,,,,100.9994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Should revenue and expenditures continue on the same scale, and present prosperous conditions be maintained, there should be for the coming fiscal year, notwithstanding the reduced taxation, a surplus of $30,000,000.",general_business,improve,na,na,vague,assertive,official,na,national,False,revenue and expenditures continue on same scale,present prosperous conditions maintained,mixed,/service/ndnp/ohi/batch_ohi_charlie_ver01/data/sn87075213/00237283478/1901062701/0411.xml,1901-06-27,"marietta daily leader (marietta, ohio) 1895-1906",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,100.9994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
There is a good prospect that the surplus for next year will be larger than the amount named.,general_business,improve,na,na,vague,assertive,official,na,national,False,na,na,mixed,/service/ndnp/ohi/batch_ohi_charlie_ver01/data/sn87075213/00237283478/1901062701/0411.xml,1901-06-27,"marietta daily leader (marietta, ohio) 1895-1906",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,100.9994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
As far as forecast can be made from the existing situation the coming business year will at least be equal to that which ends within a few days; and the treasury is so strongly fortified that it can not meet with a serious backset during the next twelve months.,general_business,improve,na,na,12,assertive,official,na,national,False,na,existing situation strong treasury,good,/service/ndnp/ohi/batch_ohi_charlie_ver01/data/sn87075213/00237283478/1901062701/0411.xml,1901-06-27,"marietta daily leader (marietta, ohio) 1895-1906",full_page,improve,improve,NBER,1.0,True,,12.0,stated,,,,,,,,,,,,,100.9994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
A review of all the factors in the case indicate that there will be a treasury surplus in the next fiscal year of from thirty million to sixty million dollars.,general_business,improve,na,na,vague,assertive,official,na,national,False,na,review of factors,mixed,/service/ndnp/ohi/batch_ohi_charlie_ver01/data/sn87075213/00237283478/1901062701/0411.xml,1901-06-27,"marietta daily leader (marietta, ohio) 1895-1906",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,100.9994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"But if a sudden period of depression should cut down revenue as much as 15 per cent, the resulting deficit would be a small one and the cash balance is large enough to meet such a call for a series of years.",general_business,worsen,na,na,vague,assertive,official,na,national,False,depression cuts revenue 15%,large cash balance,good,/service/ndnp/ohi/batch_ohi_charlie_ver01/data/sn87075213/00237283478/1901062701/0411.xml,1901-06-27,"marietta daily leader (marietta, ohio) 1895-1906",full_page,worsen,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,100.9994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Probably the war department will not expand more than $120,000,000 next year, Including such public improvements as it is authorized to continue.",general_business,no_change,na,na,vague,hedged,official,na,national,False,na,na,na,/service/ndnp/ohi/batch_ohi_charlie_ver01/data/sn87075213/00237283478/1901062701/0411.xml,1901-06-27,"marietta daily leader (marietta, ohio) 1895-1906",full_page,flat,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,100.9994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"The market may have frequent reactions, but the declines seem likely to bring in a fair buying demand from the pools and the public.",markets,improve,down,na,vague,hedged,journalist,na,national,False,na,declines will spur buying demand,mixed,/service/ndnp/dlc/batch_dlc_japanesechin_ver01/data/sn83045462/00280655405/1901060301/0692.xml,1901-06-03,"evening star (washington, d.c.) 1854-1972",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,100.9994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Indications now point to important developments which will carry the market through the summer and dispose of the fear that all the good news had come out.,markets,improve,na,na,6,hedged,journalist,na,national,False,na,important developments expected,good,/service/ndnp/dlc/batch_dlc_japanesechin_ver01/data/sn83045462/00280655405/1901060301/0692.xml,1901-06-03,"evening star (washington, d.c.) 1854-1972",full_page,improve,improve,NBER,1.0,True,,6.0,stated,,,,,,,,,,,,,100.9994,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"the production of copper in this country has shown a falling off in the year just passed, as compared with the year or two preceding, will naturally have a tendency to keep the price up; and if the Amalgamated copper interests are able to buy the surplus stocks of copper and pile them up of course the price of the metal will be maintained while this sort of things continues.",markets,worsen,up,na,vague,assertive,expert,Boston Dispatch leading copper interest,national,True,if Amalgamated copper interests buy surplus stocks,buying surplus reduces supply,bad,/service/ndnp/mthi/batch_mthi_kestrel_ver02/data/sn83025294/00295860315/1901072201/0788.xml,1901-07-22,"the butte inter mountain (butte, mont.) 1901-1912",full_page,worsen,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,98.80566,0,0,0,0,0,0,0,0,0,0,0,0,0,1
as limes are so pros perous and the business outlook so bright,general_business,improve,na,na,vague,assertive,journalist,na,national,False,na,na,good,/service/ndnp/wvu/batch_wvu_irwin_ver01/data/sn86092151/00514157558/1901092301/0913.xml,1901-09-23,"daily new dominion (morgantown, w. va.) 1897-1906",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,112.9476,0,0,0,0,0,0,0,0,0,0,0,0,0,1
it would not surprise us to see it take place in the next few days.,markets,improve,na,na,vague,hedged,journalist,na,national,False,na,expected market reaction after liquidation,mixed,/service/ndnp/gu/batch_gu_gadget_ver01/data/sn89053684/00414182331/1901072701/1017.xml,1901-07-27,"the savannah morning news (savannah, ga.) 1900-current",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,98.80566,0,0,0,0,0,0,0,0,0,0,0,0,0,1
an advance for the moment would be difficult to secure.,markets,worsen,na,na,vague,hedged,journalist,na,national,False,na,lack of demand and speculation,mixed,/service/ndnp/gu/batch_gu_gadget_ver01/data/sn89053684/00414182331/1901072701/1017.xml,1901-07-27,"the savannah morning news (savannah, ga.) 1900-current",full_page,worsen,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,98.80566,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"While business conditions have been comparatively poor with us, America has been unusually prosperous. This is being proven by the unusually large number of Americans who are visiting in Europe at the present time, and by the numbers who expect to visit us this fall and winter. They have money and are spending it.",general_business,improve,na,na,vague,hedged,expert,na,national,True,na,na,good,/service/ndnp/dlc/batch_dlc_evans_ver01/data/sn83035387/00211664538/1901090701/0585.xml,1901-09-07,"the gazette (cleveland, ohio) 1892-194?",full_page,improve,improve,NBER,1.0,True,,6.0,inferred_short,,,,,,,,,,,,,112.9476,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Export trade, however, falls to be greatly stimulated.",markets,improve,na,na,vague,assertive,expert,Bradstreet,national,True,na,na,mixed,/service/ndnp/me/batch_me_iceboro_ver01/data/sn83016025/print/1901100501/0045.xml,1901-10-05,"the portland daily press (portland, me.) 1862-1921",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,155.8634,0,0,0,0,0,0,0,0,0,0,0,0,0,1
there is every indication that the year 1901 will bo a rec ord breaker in all solid lines of busi ness,general_business,improve,na,na,vague,hedged,journalist,na,national,False,na,every indication,good,/service/ndnp/kyu/batch_kyu_kinks_ver01/data/sn85052141/00175045454/1901102501/0345.xml,1901-10-25,"the hickman courier (hickman, ky.) 1859-current",full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,155.8634,0,0,0,0,0,0,0,0,0,0,0,0,0,1
It is not unlikely that the bank statement will be a good one,general_business,improve,na,na,vague,hedged,journalist,na,national,False,na,na,bad,/service/ndnp/dlc/batch_dlc_abe_ver01/data/sn87062245/100492829/1901092601/0703.xml,1901-09-26,the washington times (washington [d.c.]) 1901-1902,full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,112.9476,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"the movement of wheat from Minnesota and adjacent states waspghter last month than during any October in many years, according to the Minneapolis Tribune, which says there Is a general disposition to hold the crop until spring, and it is generally considered unlikely that the movement will increase tefore the end of the year.",markets,no_change,na,na,vague,hedged,expert,Minneapolis Tribune,national,True,na,hold crop until spring,mixed,/service/ndnp/vtu/batch_vtu_middlebury_ver01/data/sn84022871/00202196469/1901111101/0801.xml,1901-11-11,"orleans county monitor (barton, vt.) 1872-1953",full_page,flat,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,127.7766,0,0,0,0,0,0,0,0,0,0,0,0,0,1
It Is not to be expected that there will be a bull market at this time though even an Important upward movement is not Impossible the tendency of prices should be upward and purchases made on the declines should prove profitable later in the j ear when the summer dullness gives way,markets,improve,up,na,vague,hedged,journalist,na,national,False,na,price tendency upward despite current dullness,mixed,/service/ndnp/dlc/batch_dlc_abe_ver01/data/sn87062245/100492829/1901081301/0274.xml,1901-08-13,the washington times (washington [d.c.]) 1901-1902,full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,107.2323,0,0,0,0,0,0,0,0,0,0,0,0,0,1
reckoning on the outlook for a good busi ness during the coming vear which stems reasonably certain,general_business,improve,na,na,12,assertive,journalist,na,national,False,na,overall outlook deemed reasonably certain,mixed,/service/ndnp/dlc/batch_dlc_abe_ver01/data/sn87062245/100492829/1901081301/0274.xml,1901-08-13,the washington times (washington [d.c.]) 1901-1902,full_page,improve,improve,NBER,1.0,True,,12.0,stated,,,,,,,,,,,,,107.2323,0,0,0,0,0,0,0,0,0,0,0,0,0,1
there is now good reason to believe that there will be none There is no cause for financial alarm,general_business,improve,na,na,vague,assertive,journalist,na,national,False,na,na,bad,/service/ndnp/dlc/batch_dlc_abe_ver01/data/sn87062245/100492829/1901091001/0539.xml,1901-09-10,the washington times (washington [d.c.]) 1901-1902,full_page,improve,improve,NBER,1.0,True,,12.0,default,,,,,,,,,,,,,112.9476,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Should a general strike be ordered including these workers it would affect not less than two hundred thousand workingmen and would injure the business interests of the country,general_business,worsen,na,up,vague,assertive,journalist,na,national,False,general strike ordered,injury to business interests,bad,/service/ndnp/dlc/batch_dlc_abe_ver01/data/sn87062245/100492829/1901080601/0206.xml,1901-08-06,the washington times (washington [d.c.]) 1901-1902,full_page,worsen,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,107.2323,0,0,0,0,0,0,0,0,0,0,0,0,0,1
the statement for the next month or so would almost certainly show continued decreases in surplus reserves.,markets,worsen,na,na,vague,assertive,expert,na,national,False,na,na,na,/service/ndnp/au/batch_au_brown_ver01/data/sn86072192/00340583103/1901100701/0068.xml,1901-10-07,"the age-herald (birmingham, ala.) 1897-1902",full_page,worsen,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,155.8634,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"First, there will be no increase of national bank currency, as United States bonds are too high-piiced to admit of a profit in circulation.",general_business,worsen,na,na,vague,assertive,expert,P. I. Bonebrake,national,True,United States bonds are too high-priced,bonds too high-priced,good,/service/ndnp/khi/batch_khi_goodnow_ver01/data/sn83040052/00212473741/1901091301/0149.xml,1901-09-13,"kansas agitator (garnett, kan.) 1890-1905",full_page,worsen,improve,NBER,0.0,True,,12.0,default,,,,,,,,,,,,,112.9476,0,0,0,0,0,0,0,0,0,0,0,0,0,1
